transaction_id,customer_id,persona,date,hour,branch,channel,items,num_items,amount_bhd,payment_method,loyalty_member
TXN154396,CUST0447,Weekend Visitor,2024-10-20,15,Adliya,Takeaway,Flat White + Cold Brew + Avocado Toast,3,7.6,Benefit Pay,False
TXN146011,CUST0261,Frequent,2024-10-20,8,Adliya,Dine-in,Espresso + Cheesecake,2,4.0,Apple Pay,True
TXN131821,CUST0111,Daily Regular,2024-10-20,7,Seef,Dine-in,Flat White,1,1.9,Benefit Pay,False
TXN125704,CUST0089,Daily Regular,2024-10-20,11,Seef,Dine-in,Cortado + Flat White,2,3.5,Cash,False
TXN109140,CUST0030,Daily Regular,2024-10-20,20,Seef,Dine-in,Latte,1,1.8,Benefit Pay,False
TXN108568,CUST0029,Daily Regular,2024-10-20,18,Seef,Dine-in,Latte + Matcha Latte,2,4.3,Apple Pay,True
TXN149292,CUST0298,Frequent,2024-10-20,13,Adliya,Jahez,Spanish Latte,1,2.1,Benefit Pay,False
TXN110266,CUST0034,Daily Regular,2024-10-20,8,Riffa,Talabat,Matcha Latte,1,2.5,Card,True
TXN155694,CUST0487,Weekend Visitor,2024-10-20,18,Riffa,Jahez,Spanish Latte + Croissant + Spanish Latte + Matcha Latte,4,8.2,Benefit Pay,True
TXN124864,CUST0086,Daily Regular,2024-10-20,10,Seef,Dine-in,Matcha Latte,1,2.5,Apple Pay,True
TXN127240,CUST0095,Daily Regular,2024-10-20,8,Adliya,Dine-in,Iced Latte,1,2.0,Benefit Pay,False
TXN149792,CUST0309,Weekend Visitor,2024-10-20,20,Seef,Talabat,Flat White + Cortado + Cold Brew,3,5.7,Card,True
TXN148475,CUST0289,Frequent,2024-10-20,9,Muharraq,Talabat,Americano + Cortado,2,3.0,Cash,True
TXN112887,CUST0042,Daily Regular,2024-10-20,8,Adliya,Jahez,Spanish Latte + Croissant,2,3.6,Cash,True
TXN113064,CUST0043,Daily Regular,2024-10-20,13,Adliya,Takeaway,Spanish Latte,1,2.1,Benefit Pay,True
TXN134538,CUST0120,Daily Regular,2024-10-20,9,Adliya,Dine-in,Cold Brew,1,2.2,Apple Pay,True
TXN138902,CUST0171,Frequent,2024-10-20,7,Seef,Dine-in,Cortado + Karak Tea,2,2.4,Card,True
TXN123584,CUST0081,Daily Regular,2024-10-20,9,Seef,Jahez,Espresso + Cold Brew,2,3.4,Benefit Pay,True
TXN119373,CUST0066,Daily Regular,2024-10-20,20,Muharraq,Dine-in,Cold Brew + Flat White,2,4.1,Card,False
TXN130031,CUST0105,Daily Regular,2024-10-20,9,Adliya,Takeaway,Iced Latte,1,2.0,Benefit Pay,True
TXN121493,CUST0073,Daily Regular,2024-10-20,18,Riffa,Dine-in,Cortado,1,1.6,Cash,True
TXN115000,CUST0049,Daily Regular,2024-10-20,19,Riffa,Talabat,Flat White + Avocado Toast,2,5.4,Card,True
TXN138212,CUST0163,Frequent,2024-10-20,9,Riffa,Talabat,Cappuccino,1,1.8,Cash,True
TXN149968,CUST0314,Weekend Visitor,2024-10-20,10,Seef,Talabat,Cappuccino + Iced Latte + Cheesecake,3,6.6,Benefit Pay,False
TXN107242,CUST0025,Daily Regular,2024-10-20,15,Muharraq,Jahez,Iced Latte,1,2.0,Benefit Pay,True
TXN132874,CUST0114,Daily Regular,2024-10-20,21,Seef,Jahez,Matcha Latte + Date Cake,2,4.7,Card,True
TXN157397,CUST0671,Occasional,2024-10-20,16,Muharraq,Dine-in,Latte + Spanish Latte,2,3.9,Card,True
TXN110899,CUST0036,Daily Regular,2024-10-20,10,Riffa,Takeaway,Americano,1,1.4,Benefit Pay,True
TXN101592,CUST0006,Daily Regular,2024-10-20,11,Muharraq,Dine-in,Latte + Cheesecake,2,4.6,Benefit Pay,True
TXN100697,CUST0003,Daily Regular,2024-10-20,7,Muharraq,Dine-in,Cold Brew + Matcha Latte,2,4.7,Apple Pay,True
TXN142147,CUST0214,Frequent,2024-10-21,18,Adliya,Takeaway,Americano + Flat White + Cortado,3,4.9,Card,False
TXN115879,CUST0053,Daily Regular,2024-10-21,17,Seef,Dine-in,Spanish Latte,1,2.1,Cash,False
TXN115005,CUST0049,Daily Regular,2024-10-21,8,Riffa,Takeaway,Espresso,1,1.2,Apple Pay,True
TXN102184,CUST0008,Daily Regular,2024-10-21,10,Seef,Talabat,Americano,1,1.4,Benefit Pay,True
TXN152782,CUST0399,Weekend Visitor,2024-10-21,8,Seef,Jahez,Americano + Cappuccino,2,3.2,Benefit Pay,False
TXN153234,CUST0412,Weekend Visitor,2024-10-21,15,Muharraq,Talabat,Flat White + Espresso,2,3.1,Cash,True
TXN125927,CUST0090,Daily Regular,2024-10-21,10,Seef,Takeaway,Cappuccino,1,1.8,Apple Pay,True
TXN134306,CUST0119,Daily Regular,2024-10-21,18,Riffa,Dine-in,Cortado,1,1.6,Card,True
TXN156749,CUST0590,Occasional,2024-10-21,17,Seef,Takeaway,Cortado,1,1.6,Apple Pay,False
TXN122377,CUST0077,Daily Regular,2024-10-21,10,Adliya,Dine-in,Cold Brew,1,2.2,Apple Pay,True
TXN157393,CUST0671,Occasional,2024-10-21,8,Seef,Takeaway,Matcha Latte + Date Cake,2,4.7,Apple Pay,True
TXN139154,CUST0174,Frequent,2024-10-21,17,Seef,Dine-in,Flat White,1,1.9,Cash,False
TXN124207,CUST0084,Daily Regular,2024-10-21,12,Muharraq,Jahez,Spanish Latte,1,2.1,Benefit Pay,True
TXN120246,CUST0069,Daily Regular,2024-10-21,10,Muharraq,Dine-in,Cappuccino + Spanish Latte,2,3.9,Benefit Pay,True
TXN120223,CUST0069,Daily Regular,2024-10-21,8,Muharraq,Dine-in,Cappuccino + Espresso,2,3.0,Benefit Pay,True
TXN122570,CUST0077,Daily Regular,2024-10-21,12,Adliya,Takeaway,Cappuccino + Karak Tea,2,2.6,Apple Pay,True
TXN141976,CUST0212,Frequent,2024-10-21,17,Riffa,Dine-in,Americano + Iced Latte + Latte,3,5.2,Card,True
TXN116737,CUST0056,Daily Regular,2024-10-21,12,Muharraq,Dine-in,Iced Latte,1,2.0,Benefit Pay,True
TXN153048,CUST0407,Weekend Visitor,2024-10-21,16,Seef,Takeaway,Espresso + Spanish Latte,2,3.3,Benefit Pay,False
TXN120667,CUST0070,Daily Regular,2024-10-21,18,Muharraq,Dine-in,Americano,1,1.4,Apple Pay,True
TXN150229,CUST0322,Weekend Visitor,2024-10-21,17,Muharraq,Talabat,Americano + Cortado,2,3.0,Cash,False
TXN152160,CUST0381,Weekend Visitor,2024-10-21,15,Riffa,Dine-in,Spanish Latte + Flat White + Halloumi Sandwich,3,7.2,Card,False
TXN101235,CUST0005,Daily Regular,2024-10-21,14,Adliya,Dine-in,Latte + Cappuccino,2,3.6,Benefit Pay,True
TXN119789,CUST0067,Daily Regular,2024-10-21,12,Muharraq,Talabat,Cold Brew,1,2.2,Apple Pay,True
TXN155930,CUST0495,Weekend Visitor,2024-10-21,8,Adliya,Dine-in,Spanish Latte + Spanish Latte + Avocado Toast + Date Cake,4,9.9,Benefit Pay,False
TXN132386,CUST0112,Daily Regular,2024-10-21,11,Muharraq,Takeaway,Matcha Latte + Flat White,2,4.4,Apple Pay,True
TXN126162,CUST0091,Daily Regular,2024-10-21,17,Adliya,Takeaway,Americano,1,1.4,Card,True
TXN134272,CUST0119,Daily Regular,2024-10-21,10,Seef,Dine-in,Americano,1,1.4,Benefit Pay,True
TXN113281,CUST0044,Daily Regular,2024-10-21,12,Adliya,Takeaway,Spanish Latte + Avocado Toast,2,5.6,Benefit Pay,False
TXN145644,CUST0257,Frequent,2024-10-21,10,Adliya,Dine-in,Spanish Latte + Cappuccino + Avocado Toast,3,7.4,Card,True
TXN122088,CUST0076,Daily Regular,2024-10-21,17,Muharraq,Takeaway,Latte,1,1.8,Apple Pay,True
TXN145399,CUST0253,Frequent,2024-10-21,20,Riffa,Takeaway,Espresso,1,1.2,Apple Pay,False
TXN141981,CUST0212,Frequent,2024-10-21,11,Riffa,Takeaway,Espresso + Date Cake,2,3.4,Card,True
TXN118696,CUST0063,Daily Regular,2024-10-21,10,Muharraq,Takeaway,Spanish Latte,1,2.1,Benefit Pay,True
TXN149288,CUST0298,Frequent,2024-10-21,9,Seef,Dine-in,Spanish Latte + Spanish Latte,2,4.2,Cash,False
TXN146109,CUST0262,Frequent,2024-10-21,18,Riffa,Takeaway,Matcha Latte + Cappuccino,2,4.3,Apple Pay,True
TXN145824,CUST0259,Frequent,2024-10-21,12,Riffa,Dine-in,Cortado,1,1.6,Benefit Pay,True
TXN105867,CUST0020,Daily Regular,2024-10-21,9,Seef,Dine-in,Cappuccino + Iced Latte,2,3.8,Apple Pay,True
TXN146806,CUST0270,Frequent,2024-10-21,15,Muharraq,Jahez,Spanish Latte + Date Cake,2,4.3,Apple Pay,True
TXN152404,CUST0389,Weekend Visitor,2024-10-21,12,Adliya,Takeaway,Flat White + Latte + Spanish Latte + Matcha Latte,4,8.3,Card,False
TXN155685,CUST0486,Weekend Visitor,2024-10-21,12,Muharraq,Takeaway,Iced Latte + Date Cake,2,4.2,Apple Pay,False
TXN136724,CUST0144,Frequent,2024-10-21,18,Riffa,Dine-in,Spanish Latte + Cortado + Latte,3,5.5,Cash,False
TXN156831,CUST0601,Occasional,2024-10-21,12,Adliya,Dine-in,Matcha Latte + Espresso + Halloumi Sandwich,3,6.9,Apple Pay,True
TXN154177,CUST0441,Weekend Visitor,2024-10-21,11,Seef,Takeaway,Cortado + Latte + Cold Brew + Avocado Toast,4,9.1,Card,False
TXN110566,CUST0035,Daily Regular,2024-10-21,20,Adliya,Dine-in,Americano,1,1.4,Apple Pay,True
TXN114079,CUST0046,Daily Regular,2024-10-21,8,Riffa,Jahez,Cappuccino,1,1.8,Card,False
TXN157220,CUST0651,Occasional,2024-10-21,9,Muharraq,Takeaway,Cold Brew,1,2.2,Apple Pay,False
TXN124921,CUST0086,Daily Regular,2024-10-21,16,Seef,Jahez,Spanish Latte + Espresso,2,3.3,Apple Pay,True
TXN117882,CUST0061,Daily Regular,2024-10-21,8,Muharraq,Talabat,Cappuccino,1,1.8,Benefit Pay,True
TXN126799,CUST0093,Daily Regular,2024-10-21,10,Seef,Takeaway,Iced Latte,1,2.0,Card,True
TXN133644,CUST0117,Daily Regular,2024-10-21,16,Seef,Dine-in,Espresso,1,1.2,Card,True
TXN108653,CUST0029,Daily Regular,2024-10-21,16,Seef,Jahez,Cortado,1,1.6,Cash,True
TXN150342,CUST0325,Weekend Visitor,2024-10-21,16,Riffa,Dine-in,Matcha Latte + Espresso + Spanish Latte,3,5.8,Benefit Pay,True
TXN121257,CUST0073,Daily Regular,2024-10-21,13,Riffa,Dine-in,Iced Latte,1,2.0,Benefit Pay,True
TXN154442,CUST0448,Weekend Visitor,2024-10-21,19,Seef,Takeaway,Spanish Latte + Cappuccino,2,3.9,Benefit Pay,False
TXN104700,CUST0016,Daily Regular,2024-10-21,13,Muharraq,Talabat,Latte + Halloumi Sandwich,2,5.0,Benefit Pay,False
TXN123376,CUST0080,Daily Regular,2024-10-21,20,Adliya,Talabat,Flat White,1,1.9,Card,True
TXN108760,CUST0029,Daily Regular,2024-10-21,8,Seef,Dine-in,Cold Brew,1,2.2,Benefit Pay,True
TXN152301,CUST0386,Weekend Visitor,2024-10-21,21,Seef,Takeaway,Latte + Karak Tea + Latte,3,4.4,Cash,False
TXN107004,CUST0024,Daily Regular,2024-10-21,19,Adliya,Takeaway,Cappuccino,1,1.8,Benefit Pay,True
TXN148560,CUST0290,Frequent,2024-10-21,12,Muharraq,Talabat,Spanish Latte + Avocado Toast,2,5.6,Apple Pay,True
TXN142546,CUST0219,Frequent,2024-10-21,7,Adliya,Dine-in,Americano,1,1.4,Card,True
TXN152898,CUST0403,Weekend Visitor,2024-10-21,10,Adliya,Dine-in,Espresso + Americano + Matcha Latte,3,5.1,Benefit Pay,False
TXN113132,CUST0043,Daily Regular,2024-10-21,11,Adliya,Dine-in,Flat White,1,1.9,Card,True
TXN139513,CUST0180,Frequent,2024-10-21,12,Seef,Dine-in,Americano,1,1.4,Benefit Pay,True
TXN106824,CUST0023,Daily Regular,2024-10-21,7,Seef,Dine-in,Flat White,1,1.9,Benefit Pay,True
TXN130416,CUST0107,Daily Regular,2024-10-21,12,Muharraq,Takeaway,Americano,1,1.4,Apple Pay,True
TXN121720,CUST0074,Daily Regular,2024-10-21,9,Muharraq,Takeaway,Espresso,1,1.2,Benefit Pay,False
TXN125059,CUST0087,Daily Regular,2024-10-21,16,Adliya,Dine-in,Latte,1,1.8,Card,True
TXN127970,CUST0098,Daily Regular,2024-10-21,13,Muharraq,Dine-in,Latte + Cold Brew,2,4.0,Cash,True
TXN100506,CUST0002,Daily Regular,2024-10-21,13,Riffa,Takeaway,Flat White,1,1.9,Cash,True
TXN147577,CUST0278,Frequent,2024-10-21,10,Adliya,Dine-in,Cappuccino,1,1.8,Benefit Pay,True
TXN101339,CUST0005,Daily Regular,2024-10-21,19,Adliya,Talabat,Iced Latte,1,2.0,Apple Pay,True
TXN139143,CUST0174,Frequent,2024-10-21,18,Seef,Takeaway,Spanish Latte,1,2.1,Apple Pay,False
TXN135439,CUST0129,Frequent,2024-10-21,14,Adliya,Takeaway,Espresso,1,1.2,Apple Pay,True
TXN128292,CUST0099,Daily Regular,2024-10-21,11,Adliya,Takeaway,Spanish Latte + Cold Brew,2,4.3,Card,True
TXN157468,CUST0680,Occasional,2024-10-21,20,Seef,Jahez,Cappuccino + Espresso + Matcha Latte,3,5.5,Card,False
TXN104082,CUST0013,Daily Regular,2024-10-21,14,Muharraq,Dine-in,Cappuccino + Americano,2,3.2,Benefit Pay,True
TXN122747,CUST0078,Daily Regular,2024-10-21,13,Muharraq,Jahez,Cortado + Americano,2,3.0,Card,True
TXN124639,CUST0086,Daily Regular,2024-10-21,11,Seef,Dine-in,Cold Brew + Cappuccino,2,4.0,Apple Pay,True
TXN105114,CUST0017,Daily Regular,2024-10-21,17,Riffa,Takeaway,Cappuccino,1,1.8,Card,False
TXN131843,CUST0111,Daily Regular,2024-10-21,17,Seef,Dine-in,Spanish Latte,1,2.1,Benefit Pay,False
TXN103069,CUST0011,Daily Regular,2024-10-21,15,Muharraq,Takeaway,Americano,1,1.4,Cash,True
TXN140998,CUST0199,Frequent,2024-10-21,18,Riffa,Takeaway,Americano + Avocado Toast + Latte,3,6.7,Card,False
TXN128830,CUST0101,Daily Regular,2024-10-21,9,Seef,Talabat,Matcha Latte,1,2.5,Card,True
TXN150956,CUST0343,Weekend Visitor,2024-10-21,14,Muharraq,Takeaway,Americano + Espresso + Halloumi Sandwich,3,5.8,Benefit Pay,False
TXN134839,CUST0122,Frequent,2024-10-21,10,Seef,Dine-in,Espresso,1,1.2,Benefit Pay,True
TXN154121,CUST0440,Weekend Visitor,2024-10-21,15,Riffa,Talabat,Americano + Espresso + Cortado,3,4.2,Apple Pay,True
TXN135540,CUST0130,Frequent,2024-10-21,16,Adliya,Takeaway,Espresso + Date Cake,2,3.4,Apple Pay,True
TXN104390,CUST0015,Daily Regular,2024-10-21,12,Riffa,Dine-in,Latte + Spanish Latte,2,3.9,Benefit Pay,True
TXN145484,CUST0254,Frequent,2024-10-21,10,Seef,Talabat,Espresso,1,1.2,Benefit Pay,True
TXN111271,CUST0038,Daily Regular,2024-10-21,10,Muharraq,Takeaway,Spanish Latte,1,2.1,Apple Pay,True
TXN135714,CUST0132,Frequent,2024-10-21,8,Seef,Jahez,Latte + Espresso + Croissant,3,4.5,Benefit Pay,True
TXN148746,CUST0292,Frequent,2024-10-21,16,Riffa,Takeaway,Spanish Latte + Cappuccino + Flat White,3,5.8,Benefit Pay,True
TXN142858,CUST0223,Frequent,2024-10-21,16,Seef,Jahez,Iced Latte + Avocado Toast,2,5.5,Apple Pay,True
TXN132353,CUST0112,Daily Regular,2024-10-21,12,Muharraq,Takeaway,Matcha Latte,1,2.5,Cash,True
TXN136960,CUST0146,Frequent,2024-10-21,17,Adliya,Talabat,Cold Brew,1,2.2,Benefit Pay,True
TXN137612,CUST0155,Frequent,2024-10-21,12,Muharraq,Takeaway,Flat White,1,1.9,Cash,True
TXN100196,CUST0001,Daily Regular,2024-10-21,8,Seef,Takeaway,Spanish Latte + Spanish Latte,2,4.2,Apple Pay,True
TXN130473,CUST0107,Daily Regular,2024-10-21,10,Muharraq,Dine-in,Flat White,1,1.9,Apple Pay,True
TXN141314,CUST0204,Frequent,2024-10-21,13,Seef,Talabat,Latte + Croissant + Flat White,3,5.2,Card,True
TXN128911,CUST0101,Daily Regular,2024-10-21,12,Seef,Dine-in,Cold Brew + Latte,2,4.0,Benefit Pay,True
TXN109079,CUST0030,Daily Regular,2024-10-21,17,Adliya,Takeaway,Espresso,1,1.2,Card,False
TXN110847,CUST0036,Daily Regular,2024-10-21,12,Riffa,Dine-in,Iced Latte,1,2.0,Benefit Pay,True
TXN106884,CUST0023,Daily Regular,2024-10-21,20,Muharraq,Dine-in,Cold Brew + Americano,2,3.6,Benefit Pay,True
TXN155299,CUST0474,Weekend Visitor,2024-10-21,11,Riffa,Jahez,Espresso + Date Cake + Croissant,3,4.9,Apple Pay,True
TXN132178,CUST0112,Daily Regular,2024-10-21,19,Muharraq,Takeaway,Iced Latte,1,2.0,Apple Pay,True
TXN147547,CUST0278,Frequent,2024-10-21,17,Seef,Takeaway,Cold Brew + Latte + Cheesecake,3,6.8,Apple Pay,True
TXN140485,CUST0193,Frequent,2024-10-21,14,Adliya,Talabat,Espresso + Flat White,2,3.1,Cash,True
TXN142538,CUST0218,Frequent,2024-10-21,19,Muharraq,Dine-in,Flat White + Halloumi Sandwich + Cappuccino,3,6.9,Card,True
TXN150628,CUST0334,Weekend Visitor,2024-10-21,10,Muharraq,Dine-in,Americano + Date Cake,2,3.6,Card,True
TXN107489,CUST0026,Daily Regular,2024-10-21,9,Riffa,Dine-in,Espresso,1,1.2,Benefit Pay,True
TXN114398,CUST0047,Daily Regular,2024-10-21,10,Adliya,Talabat,Matcha Latte + Halloumi Sandwich,2,5.7,Benefit Pay,True
TXN149887,CUST0312,Weekend Visitor,2024-10-21,10,Seef,Dine-in,Matcha Latte + Avocado Toast + Croissant + Latte,4,9.3,Benefit Pay,False
TXN134368,CUST0120,Daily Regular,2024-10-21,17,Adliya,Dine-in,Cold Brew,1,2.2,Card,True
TXN143384,CUST0228,Frequent,2024-10-21,12,Riffa,Takeaway,Cold Brew,1,2.2,Benefit Pay,True
TXN108966,CUST0030,Daily Regular,2024-10-21,12,Adliya,Takeaway,Cappuccino + Matcha Latte,2,4.3,Apple Pay,False
TXN119710,CUST0067,Daily Regular,2024-10-21,19,Riffa,Dine-in,Flat White,1,1.9,Card,True
TXN123270,CUST0080,Daily Regular,2024-10-21,7,Adliya,Dine-in,Cold Brew + Cappuccino,2,4.0,Benefit Pay,True
TXN101718,CUST0006,Daily Regular,2024-10-21,17,Muharraq,Dine-in,Iced Latte,1,2.0,Benefit Pay,True
TXN121733,CUST0074,Daily Regular,2024-10-21,7,Muharraq,Takeaway,Flat White + Date Cake,2,4.1,Apple Pay,False
TXN121066,CUST0072,Daily Regular,2024-10-21,8,Adliya,Takeaway,Americano + Latte,2,3.2,Card,True
TXN124077,CUST0083,Daily Regular,2024-10-21,17,Adliya,Jahez,Flat White + Cold Brew,2,4.1,Cash,False
TXN124362,CUST0085,Daily Regular,2024-10-21,10,Riffa,Dine-in,Flat White,1,1.9,Apple Pay,True
TXN124285,CUST0084,Daily Regular,2024-10-21,15,Riffa,Takeaway,Spanish Latte + Cappuccino,2,3.9,Benefit Pay,True
TXN115368,CUST0050,Daily Regular,2024-10-21,7,Seef,Dine-in,Matcha Latte + Flat White,2,4.4,Apple Pay,True
TXN109428,CUST0032,Daily Regular,2024-10-21,15,Riffa,Talabat,Cold Brew,1,2.2,Apple Pay,True
TXN136582,CUST0143,Frequent,2024-10-21,14,Adliya,Talabat,Flat White,1,1.9,Benefit Pay,False
TXN102776,CUST0010,Daily Regular,2024-10-21,18,Seef,Jahez,Espresso,1,1.2,Apple Pay,True
TXN141934,CUST0211,Frequent,2024-10-21,9,Adliya,Talabat,Espresso + Americano + Americano,3,4.0,Benefit Pay,False
TXN148270,CUST0286,Frequent,2024-10-21,17,Riffa,Dine-in,Latte + Halloumi Sandwich + Spanish Latte,3,7.1,Benefit Pay,True
TXN129894,CUST0105,Daily Regular,2024-10-21,8,Adliya,Dine-in,Flat White + Cappuccino,2,3.7,Card,True
TXN115748,CUST0052,Daily Regular,2024-10-21,14,Muharraq,Talabat,Espresso + Matcha Latte,2,3.7,Apple Pay,True
TXN118962,CUST0064,Daily Regular,2024-10-21,9,Seef,Dine-in,Espresso,1,1.2,Apple Pay,True
TXN122872,CUST0078,Daily Regular,2024-10-21,13,Riffa,Takeaway,Flat White + Halloumi Sandwich,2,5.1,Apple Pay,True
TXN123098,CUST0079,Daily Regular,2024-10-21,16,Adliya,Talabat,Matcha Latte + Date Cake,2,4.7,Card,True
TXN119658,CUST0067,Daily Regular,2024-10-21,12,Seef,Jahez,Matcha Latte + Croissant,2,4.0,Benefit Pay,True
TXN143565,CUST0230,Frequent,2024-10-21,10,Seef,Dine-in,Cappuccino + Espresso,2,3.0,Apple Pay,True
TXN114854,CUST0049,Daily Regular,2024-10-21,7,Riffa,Dine-in,Latte,1,1.8,Benefit Pay,True
TXN156461,CUST0547,Occasional,2024-10-21,10,Muharraq,Dine-in,Spanish Latte,1,2.1,Apple Pay,True
TXN119312,CUST0066,Daily Regular,2024-10-21,16,Adliya,Dine-in,Latte + Spanish Latte,2,3.9,Cash,False
TXN146599,CUST0268,Frequent,2024-10-21,17,Adliya,Dine-in,Latte,1,1.8,Apple Pay,False
TXN104219,CUST0014,Daily Regular,2024-10-21,20,Muharraq,Dine-in,Matcha Latte + Matcha Latte,2,5.0,Benefit Pay,True
TXN120217,CUST0069,Daily Regular,2024-10-21,17,Muharraq,Takeaway,Matcha Latte + Cappuccino,2,4.3,Card,True
TXN111277,CUST0038,Daily Regular,2024-10-21,15,Muharraq,Takeaway,Cold Brew,1,2.2,Apple Pay,True
TXN152633,CUST0395,Weekend Visitor,2024-10-21,16,Muharraq,Dine-in,Americano + Iced Latte,2,3.4,Benefit Pay,False
TXN152869,CUST0402,Weekend Visitor,2024-10-21,11,Adliya,Takeaway,Flat White + Matcha Latte,2,4.4,Apple Pay,False
TXN139127,CUST0174,Frequent,2024-10-21,11,Seef,Jahez,Spanish Latte + Halloumi Sandwich + Americano,3,6.7,Apple Pay,False
TXN150227,CUST0322,Weekend Visitor,2024-10-21,10,Muharraq,Dine-in,Cappuccino + Matcha Latte + Cappuccino,3,6.1,Card,False
TXN147446,CUST0277,Frequent,2024-10-21,9,Riffa,Dine-in,Cortado,1,1.6,Benefit Pay,True
TXN131354,CUST0109,Daily Regular,2024-10-21,17,Seef,Dine-in,Matcha Latte,1,2.5,Card,True
TXN128374,CUST0099,Daily Regular,2024-10-21,11,Adliya,Jahez,Cappuccino + Cheesecake,2,4.6,Benefit Pay,True
TXN117195,CUST0059,Daily Regular,2024-10-21,8,Seef,Talabat,Flat White + Cappuccino,2,3.7,Card,True
TXN132369,CUST0112,Daily Regular,2024-10-21,8,Muharraq,Dine-in,Espresso,1,1.2,Apple Pay,True
TXN103264,CUST0011,Daily Regular,2024-10-21,17,Muharraq,Dine-in,Flat White + Espresso,2,3.1,Benefit Pay,True
TXN101370,CUST0005,Daily Regular,2024-10-21,10,Adliya,Dine-in,Latte + Matcha Latte,2,4.3,Benefit Pay,True
TXN134431,CUST0120,Daily Regular,2024-10-21,15,Riffa,Dine-in,Cortado,1,1.6,Benefit Pay,True
TXN122566,CUST0077,Daily Regular,2024-10-21,9,Adliya,Takeaway,Cortado,1,1.6,Card,True
TXN124885,CUST0086,Daily Regular,2024-10-21,19,Seef,Dine-in,Cappuccino + Cortado,2,3.4,Benefit Pay,True
TXN152292,CUST0386,Weekend Visitor,2024-10-21,16,Seef,Takeaway,Spanish Latte + Croissant + Karak Tea,3,4.4,Apple Pay,False
TXN133950,CUST0118,Daily Regular,2024-10-21,8,Riffa,Dine-in,Latte,1,1.8,Benefit Pay,True
TXN135368,CUST0128,Frequent,2024-10-21,18,Riffa,Takeaway,Cold Brew + Spanish Latte + Latte,3,6.1,Benefit Pay,True
TXN123525,CUST0081,Daily Regular,2024-10-21,7,Seef,Dine-in,Flat White,1,1.9,Cash,True
TXN106099,CUST0021,Daily Regular,2024-10-21,12,Seef,Takeaway,Americano,1,1.4,Card,True
TXN143496,CUST0230,Frequent,2024-10-21,21,Seef,Takeaway,Cortado + Espresso,2,2.8,Benefit Pay,True
TXN130493,CUST0107,Daily Regular,2024-10-21,16,Muharraq,Takeaway,Flat White + Flat White,2,3.8,Benefit Pay,True
TXN153775,CUST0430,Weekend Visitor,2024-10-21,12,Muharraq,Talabat,Cortado + Spanish Latte + Spanish Latte + Iced Latte,4,7.8,Card,True
TXN106853,CUST0023,Daily Regular,2024-10-21,19,Muharraq,Dine-in,Espresso,1,1.2,Apple Pay,True
TXN122553,CUST0077,Daily Regular,2024-10-21,9,Adliya,Dine-in,Espresso,1,1.2,Benefit Pay,True
TXN104215,CUST0014,Daily Regular,2024-10-22,10,Adliya,Jahez,Spanish Latte,1,2.1,Card,True
TXN107387,CUST0025,Daily Regular,2024-10-22,14,Muharraq,Dine-in,Iced Latte,1,2.0,Apple Pay,True
TXN134250,CUST0119,Daily Regular,2024-10-22,17,Seef,Dine-in,Americano + Spanish Latte,2,3.5,Apple Pay,True
TXN151560,CUST0361,Weekend Visitor,2024-10-22,12,Riffa,Takeaway,Iced Latte + Cortado + Americano,3,5.0,Cash,False
TXN101427,CUST0005,Daily Regular,2024-10-22,12,Adliya,Dine-in,Cold Brew + Croissant,2,3.7,Card,True
TXN105831,CUST0020,Daily Regular,2024-10-22,19,Seef,Dine-in,Americano,1,1.4,Cash,True
TXN124909,CUST0086,Daily Regular,2024-10-22,7,Seef,Dine-in,Spanish Latte + Avocado Toast,2,5.6,Card,True
TXN124303,CUST0084,Daily Regular,2024-10-22,16,Muharraq,Takeaway,Cold Brew + Cortado,2,3.8,Benefit Pay,True
TXN120579,CUST0070,Daily Regular,2024-10-22,9,Muharraq,Jahez,Americano,1,1.4,Apple Pay,True
TXN137504,CUST0154,Frequent,2024-10-22,16,Adliya,Talabat,Latte,1,1.8,Card,True
TXN126638,CUST0092,Daily Regular,2024-10-22,11,Muharraq,Jahez,Flat White,1,1.9,Card,True
TXN104061,CUST0013,Daily Regular,2024-10-22,11,Muharraq,Takeaway,Espresso + Cold Brew,2,3.4,Benefit Pay,True
TXN144981,CUST0247,Frequent,2024-10-22,12,Seef,Dine-in,Americano,1,1.4,Card,True
TXN148740,CUST0292,Frequent,2024-10-22,16,Seef,Dine-in,Latte + Spanish Latte + Date Cake,3,6.1,Card,True
TXN102213,CUST0008,Daily Regular,2024-10-22,11,Seef,Takeaway,Iced Latte,1,2.0,Apple Pay,True
TXN154330,CUST0445,Weekend Visitor,2024-10-22,12,Muharraq,Takeaway,Flat White + Espresso,2,3.1,Apple Pay,False
TXN132573,CUST0113,Daily Regular,2024-10-22,8,Seef,Dine-in,Americano,1,1.4,Card,False
TXN157525,CUST0688,Occasional,2024-10-22,7,Adliya,Talabat,Cappuccino + Latte + Flat White,3,5.5,Cash,True
TXN136006,CUST0135,Frequent,2024-10-22,17,Seef,Talabat,Espresso,1,1.2,Apple Pay,True
TXN122314,CUST0077,Daily Regular,2024-10-22,9,Adliya,Talabat,Americano,1,1.4,Apple Pay,True
TXN103284,CUST0011,Daily Regular,2024-10-22,13,Muharraq,Takeaway,Cappuccino,1,1.8,Card,True
